&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& NomePEE : Nome do parque eólico equivalente
&*******;*********;**************************************************
&       ;CodPEE   ;NomePEE
&-      ;         ;
&SSSSSSS;IIIIIIIII;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS
 PEE-CAD;        1;Eolica SECO
 PEE-CAD;        2;Eolica S
 PEE-CAD;        3;Eolica NE
 PEE-CAD;        4;Eolica N
 PEE-CAD;        11;Fotovoltaica SECO
 PEE-CAD;        12;Fotovoltaica S
 PEE-CAD;        13;Fotovoltaica NE
 PEE-CAD;        14;Fotovoltaica N
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& EstadoOperEolica : Estado de operação da usina eólica no estudo
&**************;*********;*******;*******;****************
&              ;CodPEE   ;PerIni ;PerFin ;EstadoOperEolica
&-             ;         ;       ;       ;
&SSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;IIIIIIIIIIIIIIII
 PEE-CONFIG-PER;        1;      1;      5;centralizado
 PEE-CONFIG-PER;        2;      1;      5;centralizado
 PEE-CONFIG-PER;        3;      1;      5;centralizado
 PEE-CONFIG-PER;        4;      1;      5;centralizado
 PEE-CONFIG-PER;       11;      1;      5;centralizado
 PEE-CONFIG-PER;       12;      1;      5;centralizado
 PEE-CONFIG-PER;       13;      1;      5;centralizado
 PEE-CONFIG-PER;       14;      1;      5;centralizado
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& CodSubm : Código do Submercado
&********;*********;********
&        ;CodPEE   ;CodSubm
&-       ;         ;
&SSSSSSSS;IIIIIIIII;IIIIIIII
 PEE-SUBM;        1;       1
 PEE-SUBM;        2;       2
 PEE-SUBM;        3;       3
 PEE-SUBM;        4;       4
 PEE-SUBM;       11;       1
 PEE-SUBM;       12;       2
 PEE-SUBM;       13;       3
 PEE-SUBM;       14;       4
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& PotInstPEE : Capacidade (potência instalada) do parque eólico equivalente
&****************;*********;*******;*******;***************
&                ;CodPEE   ;PerIni ;PerFin ;PotInstPEE
&-               ;         ;       ;       ;MW
&SSSSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;FFFFFFFFFFFFFFF
 PEE-POT-INST-PER;        1;      1;      5;          99999
 PEE-POT-INST-PER;        2;      1;      5;          99999
 PEE-POT-INST-PER;        3;      1;      5;          99999
 PEE-POT-INST-PER;        4;      1;      5;          99999
 PEE-POT-INST-PER;       11;      1;      5;          99999
 PEE-POT-INST-PER;       12;      1;      5;          99999
 PEE-POT-INST-PER;       13;      1;      5;          99999
 PEE-POT-INST-PER;       14;      1;      5;          99999
 &
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& Pat : Índice do patamar de carga no período
& GerEolica : Valor de geração eólica
&*******************;*********;*******;*******;******;***;***********
PEE-GER-PER-PAT-CEN;2;5;5;2;106;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;106;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;107;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;107;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;107;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;108;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;108;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;108;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;109;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;109;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;109;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;110;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;110;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;110;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;111;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;111;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;111;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;112;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;112;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;112;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;113;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;113;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;113;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;114;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;114;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;114;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;115;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;115;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;115;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;116;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;116;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;116;678.7388325
PEE-GER-PER-PAT-CEN;3;1;1;1;1;15801.749
PEE-GER-PER-PAT-CEN;3;1;1;2;1;13937.2201
PEE-GER-PER-PAT-CEN;3;1;1;3;1;15920.982
PEE-GER-PER-PAT-CEN;3;2;2;1;1;13913.6162
PEE-GER-PER-PAT-CEN;3;2;2;2;1;11564.4251
PEE-GER-PER-PAT-CEN;3;2;2;3;1;12072.5209
PEE-GER-PER-PAT-CEN;3;3;3;1;1;9760.0632
PEE-GER-PER-PAT-CEN;3;3;3;2;1;7760.1009
PEE-GER-PER-PAT-CEN;3;3;3;3;1;7811.4727
PEE-GER-PER-PAT-CEN;3;4;4;1;1;8883.3841
PEE-GER-PER-PAT-CEN;3;4;4;2;1;7578.5907
PEE-GER-PER-PAT-CEN;3;4;4;3;1;7984.8113
PEE-GER-PER-PAT-CEN;3;5;5;1;1;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;1;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;1;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;2;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;2;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;2;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;3;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;3;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;3;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;4;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;4;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;4;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;5;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;5;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;5;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;6;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;6;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;6;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;7;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;7;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;7;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;8;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;8;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;8;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;9;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;9;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;9;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;10;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;10;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;10;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;11;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;11;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;11;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;12;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;12;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;12;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;13;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;13;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;13;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;14;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;14;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;14;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;15;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;15;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;15;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;16;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;16;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;16;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;17;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;17;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;17;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;18;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;18;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;18;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;19;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;19;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;19;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;20;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;20;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;20;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;21;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;21;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;21;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;22;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;22;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;22;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;23;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;23;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;23;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;24;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;24;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;24;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;25;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;25;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;25;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;26;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;26;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;26;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;27;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;27;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;27;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;28;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;28;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;28;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;29;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;29;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;29;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;30;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;30;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;30;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;31;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;31;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;31;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;32;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;32;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;32;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;33;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;33;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;33;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;34;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;34;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;34;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;35;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;35;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;35;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;36;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;36;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;36;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;37;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;37;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;37;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;38;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;38;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;38;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;39;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;39;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;39;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;40;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;40;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;40;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;41;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;41;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;41;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;42;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;42;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;42;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;43;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;43;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;43;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;44;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;44;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;44;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;45;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;45;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;45;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;46;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;46;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;46;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;47;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;47;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;47;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;48;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;48;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;48;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;49;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;49;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;49;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;50;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;50;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;50;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;51;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;51;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;51;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;52;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;52;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;52;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;53;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;53;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;53;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;54;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;54;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;54;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;55;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;55;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;55;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;56;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;56;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;56;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;57;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;57;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;57;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;58;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;58;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;58;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;59;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;59;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;59;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;60;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;60;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;60;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;61;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;61;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;61;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;62;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;62;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;62;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;63;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;63;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;63;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;64;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;64;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;64;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;65;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;65;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;65;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;66;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;66;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;66;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;67;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;67;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;67;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;68;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;68;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;68;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;69;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;69;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;69;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;70;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;70;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;70;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;71;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;71;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;71;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;72;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;72;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;72;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;73;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;73;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;73;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;74;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;74;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;74;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;75;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;75;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;75;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;76;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;76;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;76;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;77;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;77;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;77;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;78;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;78;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;78;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;79;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;79;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;79;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;80;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;80;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;80;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;81;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;81;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;81;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;82;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;82;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;82;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;83;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;83;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;83;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;84;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;84;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;84;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;85;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;85;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;85;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;86;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;86;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;86;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;87;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;87;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;87;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;88;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;88;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;88;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;89;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;89;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;89;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;90;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;90;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;90;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;91;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;91;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;91;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;92;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;92;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;92;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;93;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;93;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;93;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;94;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;94;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;94;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;95;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;95;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;95;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;96;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;96;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;96;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;97;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;97;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;97;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;98;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;98;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;98;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;99;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;99;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;99;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;100;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;100;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;100;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;101;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;101;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;101;10596.331144785
