ANO  USIN    JAN    FEV    MAR    ABR    MAI    JUN    JUL    AGO    SET    OUT    NOV    DEZ
XXXX  XXX XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X
2025    1   0.00   0.00   0.00  -0.54  -0.25  -0.54  -0.54  -0.42  -0.56  -0.18  -0.22  -0.19    1     Usos_Consuntivos - CAMARGOS
2027   48  -0.06  -0.06  -0.06  -0.09  -0.08  -0.30  -0.25  -0.33  -0.29  -0.07  -0.26  -0.06    1     
2028   48  -0.06  -0.06  -0.06  -0.09  -0.08  -0.31  -0.26  -0.34  -0.30  -0.07  -0.26  -0.06    1     
2029   48  -0.06  -0.06  -0.06  -0.09  -0.08  -0.31  -0.26  -0.34  -0.30  -0.07  -0.27  -0.06    1     
2025   49   0.00   0.00   0.00  -0.81  -1.35  -2.95  -3.04  -3.79  -3.62  -0.82  -2.01  -0.63    1     Usos_Consuntivos - CHAVANTES
2026   49  -1.00  -0.63  -0.67  -0.82  -1.37  -3.00  -3.10  -3.87  -3.70  -0.84  -2.04  -0.63    1     
2027   49  -1.01  -0.63  -0.67  -0.83  -1.40  -3.06  -3.16  -3.95  -3.77  -0.85  -2.08  -0.64    1     
2028   49  -1.02  -0.64  -0.68  -0.84  -1.42  -3.12  -3.22  -4.03  -3.85  -0.86  -2.12  -0.64    1     
2029   49  -1.04  -0.64  -0.69  -0.85  -1.44  -3.18  -3.28  -4.10  -3.92  -0.87  -2.15  -0.65    1     
2025   50   0.00   0.00   0.00  -2.72  -2.00  -3.81  -4.35  -4.12  -4.17  -1.78  -3.94  -0.96    1     Usos_Consuntivos - L.N. GARCEZ
2026   50  -2.05  -0.96  -0.98  -2.77  -2.04  -3.89  -4.44  -4.20  -4.25  -1.81  -4.02  -0.97    1     
2027   50  -2.09  -0.97  -1.00  -2.82  -2.07  -3.96  -4.53  -4.28  -4.34  -1.84  -4.10  -0.98    1     
2028   50  -2.12  -0.98  -1.01  -2.87  -2.10  -4.03  -4.61  -4.36  -4.42  -1.87  -4.17  -1.00    1     
2029   50  -2.16  -0.99  -1.02  -2.92  -2.14  -4.11  -4.70  -4.44  -4.50  -1.90  -4.25  -1.01    1     
2025   51   0.00   0.00   0.00  -0.22  -0.18  -0.29  -0.34  -0.30  -0.37  -0.18  -0.30  -0.11    1     Usos_Consuntivos - CANOAS II
2026   51  -0.35  -0.11  -0.13  -0.22  -0.18  -0.30  -0.34  -0.31  -0.38  -0.18  -0.31  -0.11    1     
2027   51  -0.36  -0.11  -0.13  -0.22  -0.19  -0.31  -0.35  -0.31  -0.39  -0.19  -0.31  -0.11    1     
2028   51  -0.36  -0.11  -0.13  -0.23  -0.19  -0.31  -0.36  -0.32  -0.40  -0.19  -0.32  -0.12    1     
2029   51  -0.37  -0.11  -0.13  -0.23  -0.19  -0.32  -0.36  -0.33  -0.40  -0.19  -0.32  -0.12    1     
2025   52   0.00   0.00   0.00  -0.27  -0.30  -0.37  -0.43  -0.39  -0.46  -0.29  -0.37  -0.23    1     Usos_Consuntivos - CANOAS I
2026   52  -0.41  -0.23  -0.25  -0.28  -0.30  -0.37  -0.44  -0.39  -0.47  -0.29  -0.37  -0.23    1     
2027   52  -0.42  -0.23  -0.25  -0.28  -0.31  -0.38  -0.45  -0.40  -0.48  -0.30  -0.38  -0.24    1     
2028   52  -0.42  -0.24  -0.26  -0.28  -0.31  -0.38  -0.45  -0.41  -0.48  -0.30  -0.39  -0.24    1     
2029   52  -0.43  -0.24  -0.26  -0.29  -0.32  -0.39  -0.46  -0.41  -0.49  -0.31  -0.39  -0.24    1     
2025   53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00    1     Usos_Consuntivos - PARANAPANEMA
2026   53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00    1     
2027   53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00    1     
2028   53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00    1     
2029   53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00    1     
2025   57   0.00   0.00   0.00  -0.54  -0.80  -0.36  -1.10  -1.29  -0.92  -0.69  -0.72  -0.74    1     Usos_Consuntivos - STA BRANCA T(NC)
2026   57  -0.78  -0.68  -0.68  -0.51  -0.82  -0.29  -1.14  -1.39  -0.93  -0.69  -0.72  -0.75    1     
2027   57  -0.79  -0.68  -0.68  -0.48  -0.84  -0.22  -1.18  -1.49  -0.94  -0.69  -0.72  -0.76    1     
2028   57  -0.80  -0.68  -0.68  -0.45  -0.86  -0.15  -1.22  -1.59  -0.95  -0.69  -0.72  -0.77    1     
2029   57  -0.81  -0.68  -0.68  -0.42  -0.88  -0.08  -1.26  -1.69  -0.96  -0.69  -0.72  -0.78    1     
2025   57   0.00   0.00   0.00  -1.00  -0.78  -1.23  -0.94  -0.50  -1.07  -0.87  -0.91  -0.81    1     Usos_Consuntivos - MAUA
2026   57  -0.85  -0.87  -0.87  -1.04  -0.78  -1.32  -0.93  -0.42  -1.08  -0.89  -0.93  -0.82    1     
2027   57  -0.86  -0.89  -0.89  -1.09  -0.78  -1.40  -0.92  -0.34  -1.10  -0.91  -0.95  -0.83    1     
2028   57  -0.87  -0.90  -0.91  -1.14  -0.77  -1.49  -0.90  -0.27  -1.11  -0.92  -0.97  -0.83    1     
2029   57  -0.88  -0.92  -0.92  -1.18  -0.77  -1.58  -0.89  -0.19  -1.13  -0.94  -0.99  -0.84    1     
2025   57   0.00   0.00   0.00 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80    1     Vazao_Remanescente - MAUA
2026   57 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80    1     
2027   57 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80    1     
2028   57 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80    1     
2029   57 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80 -18.80    1     
2025   61   0.00   0.00   0.00  -3.21  -4.47  -6.43  -9.31  -7.40  -8.85  -4.36  -5.78  -2.80    1     Usos_Consuntivos - CAPIVARA
2026   61  -6.67  -2.80  -2.85  -3.25  -4.54  -6.55  -9.48  -7.54  -9.01  -4.42  -5.87  -2.83    1     
2027   61  -6.78  -2.83  -2.88  -3.29  -4.61  -6.66  -9.66  -7.67  -9.18  -4.49  -5.97  -2.87    1     
2028   61  -6.90  -2.86  -2.91  -3.33  -4.68  -6.77  -9.84  -7.80  -9.35  -4.56  -6.07  -2.90    1     
2029   61  -7.01  -2.89  -2.94  -3.37  -4.75  -6.88 -10.02  -7.94  -9.51  -4.62  -6.17  -2.93    1     
2025   61   0.00   0.00   0.00  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1     Vazao_Remanescente - CAPIVARA
2026   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1     
2027   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1     
2028   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1     
2029   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1     
2025   61   0.00   0.00   0.00  -0.30  -0.30  -0.31  -0.39  -0.34  -0.38  -0.30  -0.31  -0.30    1     Usos_Consuntivos - FICT.SAO JERONIMO(NC)
2026   61  -0.31  -0.30  -0.30  -0.30  -0.31  -0.31  -0.40  -0.35  -0.39  -0.30  -0.32  -0.30    1     
2027   61  -0.32  -0.30  -0.30  -0.30  -0.31  -0.31  -0.40  -0.35  -0.39  -0.31  -0.32  -0.30    1     
2028   61  -0.32  -0.30  -0.30  -0.31  -0.31  -0.32  -0.41  -0.36  -0.40  -0.31  -0.32  -0.31    1     
2029   61  -0.32  -0.30  -0.30  -0.32  -0.31  -0.33  -0.42  -0.37  -0.41  -0.31  -0.32  -0.32    1     
2025   62   0.00   0.00   0.00  -0.34  -0.62  -0.90  -1.26  -0.91  -1.01  -0.59  -0.58  -0.32    1     Usos_Consuntivos - TAQUARUCU
2026   62  -0.53  -0.32  -0.32  -0.35  -0.62  -0.92  -1.28  -0.93  -1.02  -0.60  -0.59  -0.32    1     
2027   62  -0.54  -0.32  -0.32  -0.35  -0.63  -0.93  -1.30  -0.94  -1.04  -0.61  -0.59  -0.32    1     
2028   62  -0.55  -0.32  -0.32  -0.35  -0.64  -0.95  -1.33  -0.96  -1.06  -0.61  -0.60  -0.33    1     
2029   62  -0.55  -0.33  -0.33  -0.35  -0.65  -0.97  -1.35  -0.98  -1.08  -0.62  -0.61  -0.33    1     
2025   63   0.00   0.00   0.00  -2.03  -2.42  -2.75  -3.61  -2.77  -3.29  -2.30  -2.43  -1.99    1     Usos_Consuntivos - ROSANA
2026   63  -2.41  -1.98  -2.02  -2.05  -2.46  -2.79  -3.67  -2.81  -3.34  -2.33  -2.47  -2.01    1     
2027   63  -2.44  -2.01  -2.04  -2.07  -2.49  -2.83  -3.73  -2.85  -3.39  -2.36  -2.50  -2.03    1     
2028   63  -2.47  -2.03  -2.06  -2.10  -2.52  -2.87  -3.79  -2.89  -3.44  -2.39  -2.53  -2.05    1     
2029   63  -2.50  -2.05  -2.09  -2.12  -2.55  -2.90  -3.85  -2.93  -3.49  -2.42  -2.56  -2.07    1     
2025   66   0.00   0.00   0.00 -16.69 -11.56 -10.28 -17.23 -18.11 -10.67 -24.08  -8.07 -11.56    1     Usos_Consuntivos - ITAIPU
2026   66 -13.27  -7.78  -9.84 -16.95 -11.69 -10.39 -17.51 -18.41 -10.78 -24.52  -8.12 -11.69    1     
2027   66 -13.45  -7.82  -9.93 -17.21 -11.83 -10.49 -17.78 -18.70 -10.89 -24.95  -8.17 -11.83    1     
2028   66 -13.62  -7.86 -10.02 -17.47 -11.96 -10.59 -18.05 -19.00 -11.01 -25.39  -8.22 -11.96    1     
2029   66 -13.79  -7.90 -10.11 -17.73 -12.09 -10.70 -18.33 -19.29 -11.12 -25.83  -8.27 -12.10    1     
2025   66   0.00   0.00   0.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.50   3.50    1     Vazao_Remanescente - ITAIPU
2026   66   3.50   3.50   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.50   3.50    1     
2027   66   3.50   3.50   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.50   3.50    1     
2028   66   3.50   3.50   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.50   3.50    1     
2029   66   3.50   3.50   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.50   3.50    1     
2025   71   0.00   0.00   0.00  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43    1     Usos_Consuntivos - STA CLARA PR
2026   71  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43  -0.43  -0.44  -0.44  -0.44    1     
2027   71  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44    1     
2028   71  -0.44  -0.44  -0.44  -0.44  -0.44  -0.44  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45    1     
2029   71  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45  -0.45    1     
2025   71   0.00   0.00   0.00  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47    1     Vazao_Remanescente - STA CLARA PR
2026   71  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47    1     
2027   71  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47    1     
2028   71  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47    1     
2029   71  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47  -6.47    1     
2025   72   0.00   0.00   0.00  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     Usos_Consuntivos - FUNDAO
2026   72  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2027   72  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2028   72  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2029   72  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2025   72   0.00   0.00   0.00   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47    1     Vazao_Remanescente - FUNDAO
2026   72   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47    1     
2027   72   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47    1     
2028   72   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47    1     
2029   72   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47   6.47    1     
2025   72   0.00   0.00   0.00  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92    1     Vazao_Remanescente - FUNDAO
2026   72  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92    1     
2027   72  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92    1     
2028   72  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92    1     
2029   72  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92  -6.92    1     
2025   73   0.00   0.00   0.00  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     Usos_Consuntivos - JORDAO
2026   73  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2027   73  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2028   73  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2029   73  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01    1     
2025   73   0.00   0.00   0.00   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92    1     Vazao_Remanescente - JORDAO
2026   73   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92    1     
2027   73   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92    1     
2028   73   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92    1     
2029   73   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92   6.92    1     
2025   74   0.00   0.00   0.00  -6.75  -6.32  -6.75  -6.80  -6.66  -6.49  -6.44  -6.32  -6.33    1     Usos_Consuntivos - G.B. MUNHOZ
2026   74  -6.34  -6.49  -6.33  -6.85  -6.41  -6.85  -6.90  -6.75  -6.58  -6.53  -6.41  -6.42    1     
2027   74  -6.43  -6.58  -6.42  -6.95  -6.50  -6.95  -7.00  -6.85  -6.67  -6.63  -6.50  -6.51    1     
2028   74  -6.52  -6.67  -6.50  -7.05  -6.59  -7.05  -7.10  -6.95  -6.76  -6.72  -6.59  -6.59    1     
2029   74  -6.61  -6.76  -6.59  -7.15  -6.68  -7.15  -7.20  -7.04  -6.86  -6.81  -6.67  -6.68    1     
2025   76   0.00   0.00   0.00  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08    1     Usos_Consuntivos - SEGREDO
2026   76  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08    1     
2027   76  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08    1     
2028   76  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.08  -0.09    1     
2029   76  -0.08  -0.08  -0.09  -0.09  -0.09  -0.09  -0.09  -0.09  -0.09  -0.09  -0.09  -0.09    1     
2025   77   0.00   0.00   0.00  -0.29  -0.29  -0.29  -0.29  -0.29  -0.29  -0.29  -0.29  -0.29    1     Usos_Consuntivos - SLT.SANTIAGO
2026   77  -0.29  -0.29  -0.29  -0.29  -0.29  -0.29  -0.29  -0.30  -0.30  -0.30  -0.30  -0.30    1     
2027   77  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30    1     
2028   77  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.30  -0.31    1     
2029   77  -0.30  -0.30  -0.31  -0.31  -0.31  -0.31  -0.31  -0.31  -0.31  -0.31  -0.31  -0.31    1     
2025   78   0.00   0.00   0.00  -0.13  -0.13  -0.13  -0.13  -0.13  -0.14  -0.14  -0.14  -0.14    1     Usos_Consuntivos - SALTO OSORIO
2026   78  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14    1     
2027   78  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14    1     
2028   78  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14    1     
2029   78  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14  -0.14    1     
2025   82   0.00   0.00   0.00  -1.09  -1.09  -1.09  -1.10  -1.10  -1.10  -1.10  -1.10  -1.11    1     Usos_Consuntivos - SALTO CAXIAS
2026   82  -1.10  -1.10  -1.11  -1.11  -1.11  -1.11  -1.11  -1.11  -1.12  -1.12  -1.12  -1.12    1     
2027   82  -1.12  -1.12  -1.12  -1.12  -1.12  -1.13  -1.13  -1.13  -1.13  -1.13  -1.13  -1.14    1     
2028   82  -1.13  -1.13  -1.14  -1.14  -1.14  -1.14  -1.14  -1.14  -1.15  -1.15  -1.15  -1.15    1     
2029   82  -1.15  -1.15  -1.15  -1.15  -1.15  -1.16  -1.16  -1.16  -1.16  -1.16  -1.17  -1.17    1     
2025   83   0.00   0.00   0.00  -1.13  -1.02  -1.10  -1.10  -1.05  -1.00  -0.98  -0.93  -0.92    1     Usos_Consuntivos - BAIXO IGUACU
2026   83  -1.14  -1.16  -1.11  -1.21  -1.09  -1.18  -1.18  -1.13  -1.07  -1.05  -1.00  -0.99    1     
2027   83  -1.21  -1.23  -1.18  -1.29  -1.16  -1.26  -1.26  -1.21  -1.15  -1.12  -1.07  -1.06    1     
2028   83  -1.28  -1.31  -1.24  -1.38  -1.24  -1.35  -1.35  -1.28  -1.22  -1.19  -1.14  -1.12    1     
2029   83  -1.35  -1.38  -1.31  -1.46  -1.31  -1.43  -1.43  -1.36  -1.30  -1.26  -1.20  -1.19    1     
2025   86   0.00   0.00   0.00  -0.35  -0.33  -0.34  -0.34  -0.38  -0.41  -0.49  -0.86  -0.82    1     Usos_Consuntivos - BARRA GRANDE
2026   86  -0.65  -0.51  -0.51  -0.35  -0.33  -0.34  -0.34  -0.38  -0.41  -0.50  -0.87  -0.83    1     
2027   86  -0.66  -0.52  -0.51  -0.35  -0.34  -0.34  -0.35  -0.38  -0.42  -0.50  -0.89  -0.84    1     
2028   86  -0.67  -0.52  -0.52  -0.36  -0.34  -0.34  -0.35  -0.39  -0.42  -0.51  -0.90  -0.86    1     
2029   86  -0.68  -0.53  -0.52  -0.36  -0.34  -0.35  -0.35  -0.39  -0.42  -0.52  -0.91  -0.87    1     
2025   88   0.00   0.00   0.00  -0.49  -0.42  -0.42  -0.43  -0.54  -0.62  -0.98  -1.73  -1.55    1     Usos_Consuntivos - SAO ROQUE
2026   88  -1.16  -0.81  -0.72  -0.49  -0.42  -0.43  -0.44  -0.54  -0.63  -0.99  -1.76  -1.58    1     
2027   88  -1.18  -0.82  -0.73  -0.50  -0.42  -0.43  -0.44  -0.55  -0.64  -1.01  -1.80  -1.61    1     
2028   88  -1.21  -0.83  -0.74  -0.51  -0.43  -0.44  -0.45  -0.56  -0.65  -1.03  -1.83  -1.64    1     
2029   88  -1.23  -0.84  -0.75  -0.51  -0.43  -0.44  -0.45  -0.56  -0.66  -1.05  -1.87  -1.67    1     
2025   89   0.00   0.00   0.00  -0.38  -0.39  -0.39  -0.39  -0.43  -0.46  -0.52  -0.63  -0.64    1     Usos_Consuntivos - GARIBALDI
2026   89  -0.57  -0.50  -0.43  -0.38  -0.39  -0.39  -0.40  -0.44  -0.47  -0.53  -0.65  -0.65    1     
2027   89  -0.58  -0.51  -0.43  -0.39  -0.40  -0.40  -0.40  -0.44  -0.48  -0.53  -0.66  -0.66    1     
2028   89  -0.59  -0.52  -0.44  -0.40  -0.40  -0.41  -0.41  -0.45  -0.48  -0.54  -0.67  -0.67    1     
2029   89  -0.60  -0.53  -0.45  -0.40  -0.41  -0.41  -0.42  -0.46  -0.49  -0.55  -0.68  -0.68    1     
2025   90   0.00   0.00   0.00  -0.06  -0.06  -0.07  -0.07  -0.11  -0.14  -0.10  -0.08  -0.08    1     Usos_Consuntivos - CAMPOS NOVOS
2026   90  -0.04  -0.05  -0.07  -0.06  -0.06  -0.07  -0.07  -0.11  -0.14  -0.10  -0.08  -0.08    1     
2027   90  -0.04  -0.05  -0.07  -0.07  -0.06  -0.07  -0.07  -0.11  -0.14  -0.10  -0.08  -0.08    1     
2028   90  -0.04  -0.05  -0.07  -0.07  -0.06  -0.07  -0.07  -0.12  -0.15  -0.10  -0.08  -0.08    1     
2029   90  -0.04  -0.05  -0.07  -0.07  -0.06  -0.07  -0.07  -0.12  -0.15  -0.10  -0.08  -0.08    1     
2025   91   0.00   0.00   0.00  -0.22  -0.22  -0.23  -0.24  -0.29  -0.32  -0.38  -0.52  -0.53    1     Usos_Consuntivos - MACHADINHO
2026   91  -0.84  -0.66  -0.42  -0.22  -0.22  -0.23  -0.24  -0.29  -0.32  -0.38  -0.52  -0.54    1     
2027   91  -0.86  -0.67  -0.43  -0.22  -0.22  -0.23  -0.24  -0.29  -0.33  -0.39  -0.53  -0.54    1     
2028   91  -0.87  -0.68  -0.43  -0.22  -0.23  -0.24  -0.24  -0.30  -0.33  -0.39  -0.54  -0.55    1     
2029   91  -0.89  -0.69  -0.44  -0.22  -0.23  -0.24  -0.25  -0.30  -0.33  -0.40  -0.55  -0.56    1     
2025   92   0.00   0.00   0.00  -1.58  -1.49  -1.52  -1.55  -1.74  -1.83  -1.94  -2.39  -2.66    1     Usos_Consuntivos - ITA
2026   92  -2.56  -2.19  -1.89  -1.60  -1.51  -1.53  -1.56  -1.76  -1.85  -1.96  -2.43  -2.70    1     
2027   92  -2.59  -2.22  -1.92  -1.61  -1.52  -1.55  -1.58  -1.77  -1.87  -1.99  -2.46  -2.74    1     
2028   92  -2.63  -2.25  -1.94  -1.63  -1.54  -1.56  -1.60  -1.79  -1.89  -2.01  -2.50  -2.78    1     
2029   92  -2.67  -2.28  -1.96  -1.64  -1.55  -1.58  -1.61  -1.81  -1.91  -2.03  -2.53  -2.83    1     
2025   93   0.00   0.00   0.00  -0.34  -0.36  -0.36  -0.36  -0.36  -0.36  -0.37  -0.40  -0.75    1     Usos_Consuntivos - PASSO FUNDO
2026   93  -1.04  -0.77  -0.47  -0.35  -0.36  -0.37  -0.37  -0.37  -0.37  -0.37  -0.41  -0.76    1     
2027   93  -1.06  -0.78  -0.48  -0.35  -0.37  -0.37  -0.37  -0.38  -0.38  -0.38  -0.42  -0.78    1     
2028   93  -1.08  -0.80  -0.49  -0.36  -0.38  -0.38  -0.38  -0.38  -0.38  -0.39  -0.42  -0.79    1     
2029   93  -1.10  -0.81  -0.50  -0.36  -0.38  -0.39  -0.39  -0.39  -0.39  -0.39  -0.43  -0.81    1     
2025   94   0.00   0.00   0.00  -0.06  -0.06  -0.07  -0.07  -0.07  -0.07  -0.07  -0.09  -0.11    1     Usos_Consuntivos - MONJOLINHO
2026   94  -0.17  -0.14  -0.11  -0.06  -0.07  -0.07  -0.07  -0.07  -0.07  -0.07  -0.09  -0.11    1     
2027   94  -0.17  -0.14  -0.11  -0.06  -0.07  -0.07  -0.07  -0.07  -0.07  -0.07  -0.09  -0.11    1     
2028   94  -0.17  -0.15  -0.11  -0.06  -0.07  -0.07  -0.07  -0.07  -0.07  -0.07  -0.09  -0.11    1     
2029   94  -0.18  -0.15  -0.11  -0.07  -0.07  -0.07  -0.07  -0.07  -0.07  -0.07  -0.09  -0.11    1     
2025   95   0.00   0.00   0.00  -0.08  -0.08  -0.08  -0.09  -0.10  -0.09  -0.10  -0.11  -0.11    1     Usos_Consuntivos - QUEBRA QUEIX
2026   95  -0.10  -0.10  -0.10  -0.08  -0.08  -0.08  -0.09  -0.10  -0.10  -0.10  -0.11  -0.11    1     
2027   95  -0.10  -0.10  -0.10  -0.08  -0.08  -0.08  -0.09  -0.10  -0.10  -0.10  -0.11  -0.11    1     
2028   95  -0.11  -0.10  -0.10  -0.09  -0.08  -0.08  -0.09  -0.10  -0.10  -0.10  -0.11  -0.12    1     
2029   95  -0.11  -0.10  -0.10  -0.09  -0.08  -0.08  -0.09  -0.10  -0.10  -0.10  -0.11  -0.12    1     
2025   97   0.00   0.00   0.00  -0.41  -0.33  -0.26  -0.26  -0.27  -0.27  -0.40  -1.06  -0.86    1     Usos_Consuntivos - CASTRO ALVES
2026   97  -0.84  -0.53  -0.63  -0.42  -0.34  -0.26  -0.27  -0.27  -0.27  -0.41  -1.08  -0.88    1     
2027   97  -0.86  -0.54  -0.64  -0.42  -0.34  -0.27  -0.27  -0.27  -0.27  -0.41  -1.10  -0.89    1     
2028   97  -0.87  -0.55  -0.65  -0.43  -0.34  -0.27  -0.27  -0.27  -0.27  -0.42  -1.12  -0.91    1     
2029   97  -0.89  -0.56  -0.66  -0.43  -0.35  -0.27  -0.27  -0.27  -0.27  -0.42  -1.14  -0.92    1     
2025   97   0.00   0.00   0.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00    1     Vazao_Remanescente - CASTRO ALVES
2026   97 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00    1     
2027   97 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00    1     
2028   97 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00 -17.00    1     
